WEIGHT,STATUS,FINALDEST,FOOTINGS,LEASE,LOCATION,REGION,PIERS,SECURED,TITLED,SECTIONS,PRICE,SQFT,BEDROOMS,SHIPMONTH,WGTADJ,CONTROL,jstatus,jprice,jsqft,jbedroom,jlease,jfinaldest,jtitle,jsecured,jlocation,jfootings,jpiers
8.1167,1,1,2,2,1,1,0,0,2,2,280000,1700,1,202203,1.0465,22030291,2,2,2,2,2,2,2,2,2,2,2
8.1167,2,1,1,2,1,1,0,0,2,2,150000,1500,3,202203,1.0465,22030292,2,1,1,1,2,2,2,2,2,2,2
8.1167,2,1,2,2,2,1,0,0,2,2,99000,1200,3,202203,1.0465,22030293,2,2,2,2,2,2,2,2,2,2,2
8.1167,2,1,2,2,3,1,0,0,1,2,100000,1200,3,202203,1.0465,22030294,2,2,2,2,2,2,2,2,2,2,2
43.3286,2,1,2,2,3,3,0,0,3,2,100000,1700,3,202203,1.0465,22030295,2,2,2,2,2,2,2,2,2,2,2
9.2364,2,1,1,2,1,2,0,0,2,2,170000,1500,3,202203,1.0465,22030296,2,2,2,2,2,2,2,2,2,2,2
9.2364,2,1,1,2,1,2,0,0,1,2,170000,1900,3,202203,1.0465,22030297,1,1,1,1,1,1,1,2,1,1,2
12.7158,1,2,9,2,9,4,9,9,9,2,150000,2200,3,202203,1.0465,22030298,2,2,2,2,2,2,3,3,3,3,3
12.7158,1,2,9,2,9,4,9,9,9,2,120000,910,3,202203,1.0465,22030299,2,1,1,1,1,1,3,3,3,3,3
12.7158,1,2,9,2,9,4,9,9,9,2,300000,1700,3,202203,1.0465,22030300,2,2,2,2,2,2,3,3,3,3,3
12.7158,1,2,9,2,9,4,9,9,9,2,170000,1900,3,202203,1.0465,22030301,2,1,1,1,1,1,3,3,3,3,3
43.3286,1,2,9,2,9,3,9,9,9,2,160000,1600,3,202203,1.0465,22030302,1,1,1,1,1,1,3,3,3,3,3
43.3286,1,2,9,2,9,3,9,9,9,2,150000,2000,3,202203,1.0465,22030303,2,2,2,2,2,2,3,3,3,3,3
43.3286,1,2,9,2,9,3,9,9,9,2,200000,2200,3,202203,1.0465,22030304,2,2,2,2,2,2,3,3,3,3,3
43.3286,1,2,9,2,9,3,9,9,9,2,160000,1600,3,202203,1.0465,22030305,2,2,2,2,2,2,3,3,3,3,3
43.3286,1,2,9,2,9,3,9,9,9,2,200000,2400,3,202203,1.0465,22030306,1,1,1,1,1,1,3,3,3,3,3
43.3286,1,2,9,2,9,3,9,9,9,2,170000,1900,3,202203,1.0465,22030307,1,1,1,1,1,1,3,3,3,3,3
43.3286,1,2,9,2,9,3,9,9,9,2,200000,2000,3,202203,1.0465,22030308,2,2,2,2,2,2,3,3,3,3,3
43.3286,1,2,9,2,9,3,9,9,9,2,160000,1700,3,202203,1.0465,22030309,1,1,1,1,1,1,3,3,3,3,3
12.7158,1,2,9,2,9,4,9,9,9,2,170000,1500,3,202203,1.0465,22030310,2,2,2,2,2,2,3,3,3,3,3
12.7158,1,2,9,2,9,4,9,9,9,2,160000,1700,3,202203,1.0465,22030311,1,1,1,1,1,1,3,3,3,3,3
12.7158,1,2,9,2,9,4,9,9,9,2,200000,1600,3,202203,1.0465,22030312,2,2,2,2,2,2,3,3,3,3,3
12.7158,1,2,9,2,9,4,9,9,9,2,160000,1800,3,202203,1.0465,22030313,1,1,1,1,1,1,3,3,3,3,3
9.2364,1,2,9,2,9,2,9,9,9,2,160000,1600,1,202203,1.0465,22030314,1,1,1,1,1,1,3,3,3,3,3
9.2364,1,2,9,2,9,2,9,9,9,2,200000,2400,3,202203,1.0465,22030315,2,2,2,2,2,2,3,3,3,3,3
12.7158,1,2,9,2,9,4,9,9,9,2,180000,2200,3,202203,1.0465,22030316,1,1,1,1,1,1,3,3,3,3,3
43.3286,1,2,9,2,9,3,9,9,9,2,160000,1700,3,202203,1.0465,22030317,1,1,1,1,1,1,3,3,3,3,3
9.2364,1,2,9,2,9,2,9,9,9,2,150000,2100,3,202203,1.0465,22030318,2,2,2,2,2,2,3,3,3,3,3
43.3286,1,2,9,2,9,3,9,9,9,2,170000,1900,3,202203,1.0465,22030319,1,1,1,1,1,1,3,3,3,3,3
43.3286,1,2,9,2,9,3,9,9,9,2,180000,2000,3,202203,1.0465,22030320,1,1,1,1,1,1,3,3,3,3,3
43.3286,1,2,9,2,9,3,9,9,9,2,120000,1600,3,202203,1.0465,22030321,2,2,2,2,2,2,3,3,3,3,3
43.3286,2,2,9,2,9,3,9,9,9,2,160000,2500,3,202203,1.0465,22030322,2,2,2,2,2,2,3,3,3,3,3
43.3286,1,2,9,2,9,3,9,9,9,2,170000,1900,3,202203,1.0465,22030323,2,1,2,2,2,2,3,3,3,3,3
9.2364,1,2,9,2,9,2,9,9,9,2,160000,1700,3,202203,1.0465,22030324,1,1,1,1,1,1,3,3,3,3,3
8.1167,1,2,9,2,9,1,9,9,9,2,150000,1300,3,202203,1.0465,22030325,2,2,2,2,2,2,3,3,3,3,3
9.2364,1,2,9,2,9,2,9,9,9,2,150000,1400,3,202203,1.0465,22030326,2,2,2,2,2,2,3,3,3,3,3
43.3286,1,2,9,2,9,3,9,9,9,2,160000,1900,3,202203,1.0465,22030327,2,2,2,2,2,2,3,3,3,3,3
43.3286,1,2,9,2,9,3,9,9,9,2,170000,1900,3,202203,1.0465,22030328,1,1,1,1,1,1,3,3,3,3,3
43.3286,1,2,9,2,9,3,9,9,9,2,87000,1600,3,202203,1.0465,22030329,2,2,2,2,2,2,3,3,3,3,3
43.3286,1,2,9,2,9,3,9,9,9,2,120000,1600,3,202203,1.0465,22030330,2,2,2,2,2,2,3,3,3,3,3
12.7158,1,2,9,2,9,4,9,9,9,2,180000,2200,3,202203,1.0465,22030331,2,2,2,2,2,2,3,3,3,3,3
12.7158,1,2,9,2,9,4,9,9,9,2,180000,2100,3,202203,1.0465,22030332,1,1,1,1,1,1,3,3,3,3,3
12.7158,2,2,9,2,9,4,9,9,9,2,200000,2000,3,202203,1.0465,22030333,2,2,2,2,2,2,3,3,3,3,3
9.2364,1,2,9,2,9,2,9,9,9,2,150000,1600,3,202203,1.0465,22030334,2,1,2,2,2,2,3,3,3,3,3
43.3286,1,2,9,2,9,3,9,9,9,2,150000,1600,3,202203,1.0465,22030335,2,2,2,2,2,2,3,3,3,3,3
43.3286,1,2,9,2,9,3,9,9,9,2,150000,1600,3,202203,1.0465,22030336,1,1,1,1,1,1,3,3,3,3,3
43.3286,1,2,9,2,9,3,9,9,9,2,150000,1500,3,202203,1.0465,22030337,2,2,2,2,2,2,3,3,3,3,3
9.2364,1,2,9,2,9,2,9,9,9,2,180000,1700,3,202203,1.0465,22030338,2,2,2,2,2,2,3,3,3,3,3
9.2364,1,2,9,2,9,2,9,9,9,2,200000,2400,3,202203,1.0465,22030339,2,2,2,2,2,2,3,3,3,3,3
43.3286,1,2,9,2,9,3,9,9,9,2,150000,1100,3,202203,1.0465,22030340,2,2,2,2,1,1,3,3,3,3,3
9.2364,1,2,9,2,9,2,9,9,9,2,190000,1800,3,202203,1.0465,22030341,2,2,2,2,2,2,3,3,3,3,3
43.3286,1,2,9,2,9,3,9,9,9,2,160000,1800,3,202203,1.0465,22030342,1,1,1,1,1,1,3,3,3,3,3
43.3286,1,2,9,2,9,3,9,9,9,2,120000,2100,3,202203,1.0465,22030343,2,2,2,2,2,2,3,3,3,3,3
43.3286,1,2,9,2,9,3,9,9,9,2,170000,1900,3,202203,1.0465,22030344,2,2,2,2,2,2,3,3,3,3,3
43.3286,1,2,9,2,9,3,9,9,9,2,160000,1800,3,202203,1.0465,22030345,1,1,1,1,1,1,3,3,3,3,3
43.3286,1,2,9,2,9,3,9,9,9,2,160000,2000,3,202203,1.0465,22030346,2,2,2,2,2,1,3,3,3,3,3
43.3286,1,2,9,2,9,3,9,9,9,2,150000,2000,3,202203,1.0465,22030347,2,2,2,2,2,2,3,3,3,3,3
9.2364,1,2,9,2,9,2,9,9,9,2,160000,2100,3,202203,1.0465,22030348,2,2,2,2,2,2,3,3,3,3,3
43.3286,1,2,9,2,9,3,9,9,9,2,150000,2100,3,202203,1.0465,22030349,2,2,2,2,2,2,3,3,3,3,3
43.3286,1,2,9,2,9,3,9,9,9,2,170000,1900,3,202203,1.0465,22030350,2,2,2,2,2,2,3,3,3,3,3
43.3286,1,2,9,2,9,3,9,9,9,2,160000,1800,3,202203,1.0465,22030351,1,1,1,1,1,1,3,3,3,3,3
12.7158,1,2,9,2,9,4,9,9,9,2,150000,1600,3,202203,1.0465,22030352,1,1,1,1,1,1,3,3,3,3,3
43.3286,1,2,9,2,9,3,9,9,9,2,150000,1600,3,202203,1.0465,22030353,1,1,1,1,1,1,3,3,3,3,3
43.3286,1,2,9,2,9,3,9,9,9,2,110000,1600,3,202203,1.0465,22030354,2,2,2,2,2,2,3,3,3,3,3
8.4772,1,2,9,2,9,5,9,9,9,3,230000,3100,3,202203,1.0465,22030355,1,1,1,1,1,1,3,3,3,3,3
12.7158,2,2,9,2,9,4,9,9,9,2,160000,1800,3,202203,1.0465,22030356,1,1,1,1,1,1,3,3,3,3,3
12.7158,1,2,9,2,9,4,9,9,9,2,220000,1900,1,202203,1.0465,22030357,2,2,2,2,2,2,3,3,3,3,3
12.7158,2,2,9,2,9,4,9,9,9,2,120000,910,3,202203,1.0465,22030358,2,2,2,2,2,2,3,3,3,3,3
12.7158,2,2,9,2,9,4,9,9,9,2,150000,1600,3,202203,1.0465,22030359,1,1,1,1,1,1,3,3,3,3,3
12.7158,1,2,9,2,9,4,9,9,9,2,220000,1800,3,202203,1.0465,22030360,2,2,2,2,2,2,3,3,3,3,3
12.7158,2,2,9,2,9,4,9,9,9,2,150000,1600,3,202203,1.0465,22030361,1,1,1,1,1,1,3,3,3,3,3
43.3286,1,2,9,2,9,3,9,9,9,2,160000,1800,3,202203,1.0465,22030362,2,2,2,2,2,2,3,3,3,3,3
8.1167,1,2,9,2,9,1,9,9,9,2,180000,1900,3,202203,1.0465,22030363,2,2,2,2,2,2,3,3,3,3,3
43.3286,1,2,9,2,9,3,9,9,9,2,190000,2200,3,202203,1.0465,22030364,2,1,2,2,2,2,3,3,3,3,3
43.3286,1,2,9,2,9,3,9,9,9,2,110000,1700,3,202203,1.0465,22030365,2,2,2,2,2,2,3,3,3,3,3
8.1167,1,2,9,2,9,1,9,9,9,2,120000,1700,3,202203,1.0465,22030366,2,2,2,2,2,2,3,3,3,3,3
43.3286,1,2,9,2,9,3,9,9,9,2,160000,2000,3,202203,1.0465,22030367,2,2,2,2,2,2,3,3,3,3,3
43.3286,1,2,9,2,9,3,9,9,9,2,150000,1500,3,202203,1.0465,22030368,1,1,1,1,1,1,3,3,3,3,3
28.8857,1,2,9,2,9,5,9,9,9,3,200000,1800,1,202203,1.0465,22030369,2,2,2,2,2,2,3,3,3,3,3
9.2364,1,2,9,2,9,2,9,9,9,2,89000,1100,1,202203,1.0465,22030370,2,2,2,2,2,2,3,3,3,3,3
9.2364,1,2,9,2,9,2,9,9,9,2,120000,1100,1,202203,1.0465,22030371,1,1,1,1,1,1,3,3,3,3,3
43.3286,1,2,9,2,9,3,9,9,9,2,190000,2200,3,202203,1.0465,22030372,1,1,1,1,1,1,3,3,3,3,3
9.2364,1,2,9,2,9,2,9,9,9,2,170000,1800,3,202203,1.0465,22030373,1,1,1,1,1,1,3,3,3,3,3
9.2364,1,2,9,2,9,2,9,9,9,2,140000,1700,3,202203,1.0465,22030374,2,2,2,2,2,2,3,3,3,3,3
9.2364,1,2,9,2,9,2,9,9,9,2,130000,1200,3,202203,1.0465,22030375,1,1,1,1,1,1,3,3,3,3,3
8.1167,1,2,9,2,9,1,9,9,9,2,140000,1300,3,202203,1.0465,22030376,2,1,2,2,2,2,3,3,3,3,3
8.1167,1,2,9,2,9,1,9,9,9,2,120000,1200,3,202203,1.0465,22030377,2,2,2,2,2,2,3,3,3,3,3
9.2364,2,2,9,2,9,2,9,9,9,2,140000,1600,3,202203,1.0465,22030378,2,2,2,2,2,2,3,3,3,3,3
43.3286,1,2,9,2,9,3,9,9,9,2,140000,1600,3,202203,1.0465,22030379,2,2,2,2,2,2,3,3,3,3,3
8.1167,1,2,9,2,9,1,9,9,9,2,170000,1500,3,202203,1.0465,22030380,2,2,2,2,2,2,3,3,3,3,3
8.1167,1,2,9,2,9,1,9,9,9,2,110000,1400,3,202203,1.0465,22030381,2,2,2,2,2,2,3,3,3,3,3
9.2364,1,2,9,2,9,2,9,9,9,2,89000,1100,1,202203,1.0465,22030382,2,2,2,2,2,2,3,3,3,3,3
9.2364,1,2,9,2,9,2,9,9,9,2,160000,1700,3,202203,1.0465,22030383,2,1,2,2,2,2,3,3,3,3,3
9.2364,1,2,9,2,9,2,9,9,9,2,180000,1600,1,202203,1.0465,22030384,2,2,2,2,2,2,3,3,3,3,3
8.1167,1,2,9,2,9,1,9,9,9,2,140000,1300,3,202203,1.0465,22030385,2,2,2,2,2,2,3,3,3,3,3
12.7158,1,2,9,2,9,4,9,9,9,2,130000,1200,3,202203,1.0465,22030386,1,1,1,1,1,1,3,3,3,3,3
9.2364,1,2,9,2,9,2,9,9,9,2,160000,1700,3,202203,1.0465,22030387,2,2,2,2,2,2,3,3,3,3,3
43.3286,1,2,9,2,9,3,9,9,9,2,170000,1900,3,202203,1.0465,22030388,1,1,1,1,1,1,3,3,3,3,3
43.3286,2,2,9,2,9,3,9,9,9,2,150000,1800,3,202203,1.0465,22030389,2,2,2,2,2,2,3,3,3,3,3
43.3286,1,2,9,2,9,3,9,9,9,2,160000,1800,3,202203,1.0465,22030390,2,2,2,2,2,2,3,3,3,3,3
43.3286,1,2,9,2,9,3,9,9,9,2,150000,1600,3,202203,1.0465,22030391,2,2,2,2,2,2,3,3,3,3,3
43.3286,1,2,9,2,9,3,9,9,9,2,160000,1700,3,202203,1.0465,22030392,2,1,2,2,2,2,3,3,3,3,3
43.3286,1,2,9,2,9,3,9,9,9,2,200000,2500,3,202203,1.0465,22030393,1,1,1,1,1,1,3,3,3,3,3
43.3286,1,2,9,2,9,3,9,9,9,2,170000,1900,3,202203,1.0465,22030394,2,1,2,2,2,2,3,3,3,3,3
43.3286,1,2,9,2,9,3,9,9,9,2,170000,2100,3,202203,1.0465,22030395,2,2,2,2,2,2,3,3,3,3,3
43.3286,1,2,9,2,9,3,9,9,9,2,140000,1700,3,202203,1.0465,22030396,2,2,2,2,2,2,3,3,3,3,3
9.2364,2,2,9,2,9,2,9,9,9,2,250000,2000,3,202203,1.0465,22030397,2,2,2,2,2,2,3,3,3,3,3
9.2364,1,2,9,2,9,2,9,9,9,2,130000,1200,3,202203,1.0465,22030398,2,2,2,2,2,2,3,3,3,3,3
9.2364,2,2,9,2,9,2,9,9,9,2,190000,2400,3,202203,1.0465,22030399,1,1,1,1,1,1,3,3,3,3,3
9.2364,1,2,9,2,9,2,9,9,9,2,180000,2000,3,202203,1.0465,22030400,1,1,1,1,1,1,3,3,3,3,3
9.2364,2,2,9,2,9,2,9,9,9,2,180000,2000,3,202203,1.0465,22030401,1,1,1,1,1,1,3,3,3,3,3
9.2364,1,2,9,2,9,2,9,9,9,2,180000,2100,3,202203,1.0465,22030402,1,1,1,1,1,1,3,3,3,3,3
43.3286,3,9,9,9,9,5,9,9,9,2,9,9,9,202203,1.0465,22030403,1,3,3,3,3,3,3,3,3,3,3
8.1167,3,9,9,9,9,5,9,9,9,2,9,9,9,202203,1.0465,22030404,2,3,3,3,3,3,3,3,3,3,3
8.1167,3,9,9,9,9,5,9,9,9,2,9,9,9,202203,1.0465,22030405,1,3,3,3,3,3,3,3,3,3,3
22.3474,2,1,5,2,2,4,3,1,2,1,95000,1200,3,202204,1.0389,22040001,2,1,2,2,2,2,2,1,2,1,1
22.3474,2,1,3,2,2,4,3,1,3,1,72000,590,1,202204,1.0389,22040002,2,2,2,2,2,2,2,2,2,2,2
22.3474,1,1,4,2,1,4,3,1,2,1,65000,780,1,202204,1.0389,22040003,1,1,1,1,1,1,1,1,1,1,1
22.3474,2,1,3,2,1,4,1,1,2,1,84000,1100,3,202204,1.0389,22040004,1,1,1,1,1,1,1,1,1,1,1
22.3474,1,1,3,2,1,4,1,1,2,1,81000,1100,3,202204,1.0389,22040005,2,2,2,2,2,2,1,1,2,1,1
16.1545,2,1,3,2,1,4,1,1,2,1,75000,920,3,202204,1.0389,22040006,2,1,1,1,1,2,1,1,1,1,1
22.3474,1,1,5,1,1,4,1,1,2,1,9,1100,3,202204,1.0389,22040007,2,3,2,2,2,2,2,2,2,2,2
76.2786,1,1,3,2,1,3,1,1,1,1,78000,830,1,202204,1.0389,22040008,2,2,2,2,2,2,1,1,2,1,1
76.2786,2,1,4,2,1,3,1,1,2,1,63000,1200,3,202204,1.0389,22040009,2,2,2,2,2,2,2,2,2,2,2
16.1545,2,1,3,2,1,2,1,1,2,1,84000,1100,1,202204,1.0389,22040010,1,1,1,1,1,1,1,1,1,1,1
16.1545,2,1,3,2,1,2,1,1,2,1,84000,1100,3,202204,1.0389,22040011,1,1,1,1,1,1,1,1,1,1,1
16.1545,2,1,3,2,1,2,1,1,2,1,83000,1100,3,202204,1.0389,22040012,2,2,2,2,2,2,2,2,2,2,2
16.1545,2,1,3,2,1,2,1,1,2,1,100000,1200,3,202204,1.0389,22040013,2,2,2,2,2,2,2,2,2,2,2
16.1545,2,1,3,2,3,2,1,1,2,1,91000,740,1,202204,1.0389,22040014,2,2,2,2,2,2,2,2,2,2,2
22.3474,2,1,3,2,1,2,1,1,1,1,66000,800,1,202204,1.0389,22040015,2,1,1,1,1,2,1,1,2,1,1
16.1545,2,1,3,2,3,2,1,1,2,1,120000,1300,1,202204,1.0389,22040016,2,2,2,2,2,2,2,2,2,2,2
16.1545,2,1,3,2,1,2,1,1,2,1,66000,800,1,202204,1.0389,22040017,1,1,1,1,1,1,1,1,1,1,1
16.1545,1,1,3,2,1,2,1,1,2,1,66000,800,1,202204,1.0389,22040018,1,1,1,1,1,1,1,1,1,1,1
76.2786,2,1,4,2,2,3,1,1,2,1,92000,1300,3,202204,1.0389,22040019,2,2,2,2,2,2,2,2,2,2,2
16.1545,1,1,3,2,1,2,1,1,2,1,85000,960,3,202204,1.0389,22040020,2,2,2,2,2,2,1,1,2,1,1
16.1545,2,1,5,2,1,2,1,1,2,1,95000,1200,3,202204,1.0389,22040021,1,1,1,1,1,1,1,1,1,1,1
16.1545,2,1,3,2,1,2,1,1,2,1,73000,900,1,202204,1.0389,22040022,1,1,1,1,1,1,1,1,1,1,1
16.1545,1,1,3,2,1,2,1,1,2,1,65000,740,1,202204,1.0389,22040023,2,2,2,2,2,2,1,1,2,1,1
16.1545,1,1,3,2,1,2,1,1,2,1,89000,1200,3,202204,1.0389,22040024,2,2,2,2,2,2,2,1,2,1,1
16.1545,2,1,5,1,1,2,1,1,2,1,9,1100,1,202204,1.0389,22040025,2,3,2,2,2,2,2,2,2,2,2
16.1545,1,1,3,1,1,2,1,1,2,1,9,1100,3,202204,1.0389,22040026,1,3,1,1,1,1,1,1,1,1,1
16.1545,1,1,3,2,2,2,1,1,2,1,75000,900,1,202204,1.0389,22040027,2,2,2,2,2,2,2,2,2,2,2
16.1545,2,1,3,1,1,2,1,1,2,1,9,1100,1,202204,1.0389,22040028,2,3,2,2,2,2,2,2,2,2,2
22.3474,2,1,3,2,1,2,1,1,2,1,56000,1300,3,202204,1.0389,22040029,2,2,2,2,2,2,1,1,2,1,1
16.1545,2,1,3,2,1,2,1,1,2,1,70000,1100,3,202204,1.0389,22040030,2,2,2,2,2,2,2,2,2,2,2
16.1545,1,1,3,2,1,2,1,1,2,1,84000,1100,3,202204,1.0389,22040031,2,1,1,1,2,2,1,1,2,1,1
76.2786,2,1,5,2,3,3,1,1,2,1,71000,1300,3,202204,1.0389,22040032,2,2,2,2,2,2,2,2,2,2,2
16.1545,1,1,3,2,3,2,1,1,2,1,66000,800,1,202204,1.0389,22040033,1,1,1,1,1,1,1,1,1,1,1
16.1545,2,1,3,2,2,2,1,1,2,1,79000,990,1,202204,1.0389,22040034,1,1,1,1,1,1,1,1,1,1,1
16.1545,2,1,3,1,1,2,1,1,2,1,9,1200,1,202204,1.0389,22040035,2,3,2,2,2,2,2,1,2,1,1
22.3474,2,1,3,2,2,4,1,2,2,1,57000,590,1,202204,1.0389,22040036,1,1,1,1,1,1,1,1,1,1,1
76.2786,2,1,3,2,3,3,1,1,2,1,53000,660,1,202204,1.0389,22040037,2,1,2,2,2,2,1,1,1,1,1
76.2786,2,1,3,1,3,3,1,1,2,1,9,1200,3,202204,1.0389,22040038,1,3,1,1,1,1,1,1,1,1,1
16.1545,2,1,3,2,1,2,1,1,3,1,84000,1100,1,202204,1.0389,22040039,1,1,1,1,1,1,1,1,1,1,1
16.1545,2,1,3,2,1,2,1,1,2,1,72000,1100,3,202204,1.0389,22040040,2,2,2,2,2,2,2,2,2,2,2
16.1545,2,1,3,2,1,2,1,1,2,1,99000,1300,3,202204,1.0389,22040041,2,1,1,1,2,2,1,1,2,1,1
76.2786,2,1,5,2,3,3,1,1,2,1,88000,1200,3,202204,1.0389,22040042,2,2,2,2,2,2,2,2,2,2,2
11.95,2,1,3,2,1,1,1,1,1,1,75000,920,1,202204,1.0389,22040043,1,1,1,1,1,1,1,1,1,1,1
11.95,2,1,3,2,1,1,1,1,2,1,120000,1200,1,202204,1.0389,22040044,2,2,2,2,2,2,2,2,2,2,2
11.95,2,1,3,2,1,1,1,1,2,1,99000,1200,1,202204,1.0389,22040045,2,1,1,1,1,1,1,1,1,1,1
11.95,2,1,5,2,3,1,1,1,2,1,73000,920,1,202204,1.0389,22040046,2,2,2,2,2,2,2,2,2,2,2
11.95,1,1,3,2,1,1,1,1,1,1,70000,1200,3,202204,1.0389,22040047,2,2,2,2,2,2,1,1,2,1,1
11.95,1,1,3,2,1,1,1,1,2,1,67000,1100,3,202204,1.0389,22040048,2,2,2,2,2,2,1,1,2,1,1
76.2786,2,1,3,2,3,3,1,1,3,1,90000,1200,3,202204,1.0389,22040049,1,1,1,1,1,1,1,1,1,1,1
76.2786,2,1,5,2,3,3,1,1,2,1,75000,920,3,202204,1.0389,22040050,1,1,1,1,1,1,1,1,1,1,1
76.2786,1,1,3,2,3,3,1,1,2,1,95000,1200,3,202204,1.0389,22040051,1,1,1,1,1,1,1,1,1,1,1
76.2786,2,1,3,2,2,3,1,2,2,1,53000,840,1,202204,1.0389,22040052,2,2,2,2,2,2,2,2,2,2,2
76.2786,2,1,1,1,1,3,0,0,2,1,9,1200,3,202204,1.0389,22040053,2,3,1,1,2,2,1,2,2,1,2
22.3474,1,1,2,2,3,4,0,0,2,1,65000,780,1,202204,1.0389,22040054,1,1,1,1,1,1,1,2,1,1,2
11.95,2,1,1,2,3,1,0,0,3,1,78000,870,1,202204,1.0389,22040055,2,2,2,2,2,2,2,2,2,2,2
11.95,2,1,1,2,1,1,0,0,1,1,84000,950,1,202204,1.0389,22040056,2,2,2,2,2,2,2,2,2,2,2
76.2786,2,1,1,1,1,3,0,0,1,1,9,1200,3,202204,1.0389,22040057,2,3,2,2,2,2,2,2,2,2,2
16.1545,2,1,1,2,3,2,0,0,2,1,65000,740,1,202204,1.0389,22040058,2,2,2,2,2,2,2,2,2,2,2
16.1545,1,1,1,2,1,2,0,0,2,1,73000,900,1,202204,1.0389,22040059,1,1,1,1,1,1,1,2,1,1,2
16.1545,1,1,1,2,1,2,0,0,2,1,95000,1200,3,202204,1.0389,22040060,2,2,2,2,2,2,1,2,2,1,2
16.1545,1,1,1,1,1,2,0,0,2,1,9,1200,3,202204,1.0389,22040061,2,3,2,2,2,2,2,2,2,2,2
16.1545,2,1,1,2,1,2,0,0,2,1,77000,960,3,202204,1.0389,22040062,1,1,1,1,1,1,1,2,1,1,2
16.1545,2,1,1,1,1,2,0,0,2,1,9,740,1,202204,1.0389,22040063,1,3,1,1,1,1,1,2,1,1,2
76.2786,2,1,2,2,3,3,0,0,2,1,95000,1200,3,202204,1.0389,22040064,2,1,1,1,1,1,1,2,1,1,2
76.2786,2,1,2,2,2,3,0,0,2,1,90000,1100,3,202204,1.0389,22040065,2,2,2,2,2,2,2,2,2,2,2
16.1545,2,1,1,2,1,2,0,0,1,1,99000,1300,3,202204,1.0389,22040066,1,1,1,1,1,1,1,2,1,1,2
16.1545,2,1,1,2,1,2,0,0,2,1,120000,1300,3,202204,1.0389,22040067,2,2,2,2,2,2,2,2,2,2,2
76.2786,1,2,9,2,9,3,9,9,9,1,64000,990,1,202204,1.0389,22040068,2,2,2,2,2,2,3,3,3,3,3
22.3474,1,2,9,2,9,4,9,9,9,1,86000,1100,3,202204,1.0389,22040069,1,1,1,1,1,1,3,3,3,3,3
16.1545,1,2,9,2,9,2,9,9,9,1,56000,740,1,202204,1.0389,22040070,1,1,1,1,1,1,3,3,3,3,3
16.1545,1,2,9,2,9,2,9,9,9,1,73000,900,1,202204,1.0389,22040071,2,1,2,2,2,2,3,3,3,3,3
16.1545,1,2,9,2,9,2,9,9,9,1,56000,740,1,202204,1.0389,22040072,1,1,1,1,1,1,3,3,3,3,3
76.2786,1,2,9,2,9,3,9,9,9,1,99000,1300,3,202204,1.0389,22040073,1,1,1,1,1,1,3,3,3,3,3
11.95,1,2,9,2,9,1,9,9,9,1,110000,860,1,202204,1.0389,22040074,2,2,2,2,2,2,3,3,3,3,3
16.1545,1,2,9,2,9,2,9,9,9,1,66000,800,1,202204,1.0389,22040075,2,2,2,2,2,2,3,3,3,3,3
76.2786,1,2,9,2,9,3,9,9,9,1,79000,1100,3,202204,1.0389,22040076,2,2,2,2,2,2,3,3,3,3,3
76.2786,1,2,9,2,9,3,9,9,9,1,70000,1200,3,202204,1.0389,22040077,2,2,2,2,2,2,3,3,3,3,3
76.2786,1,2,9,2,9,3,9,9,9,1,88000,1200,3,202204,1.0389,22040078,2,2,2,2,2,2,3,3,3,3,3
76.2786,1,2,9,2,9,3,9,9,9,1,84000,1100,3,202204,1.0389,22040079,1,1,1,1,1,1,3,3,3,3,3
76.2786,2,2,9,2,9,3,9,9,9,1,69000,840,1,202204,1.0389,22040080,1,1,1,1,1,1,3,3,3,3,3
16.1545,1,2,9,2,9,2,9,9,9,1,120000,990,1,202204,1.0389,22040081,2,2,2,2,2,2,3,3,3,3,3
76.2786,1,2,9,2,9,3,9,9,9,1,100000,1300,3,202204,1.0389,22040082,1,1,1,1,1,1,3,3,3,3,3
76.2786,1,2,9,2,9,3,9,9,9,1,93000,1200,3,202204,1.0389,22040083,2,2,2,2,2,2,3,3,3,3,3
76.2786,1,2,9,2,9,3,9,9,9,1,100000,1300,3,202204,1.0389,22040084,1,1,1,1,1,1,3,3,3,3,3
22.3474,1,2,9,2,9,4,9,9,9,1,95000,1200,3,202204,1.0389,22040085,1,1,1,1,1,1,3,3,3,3,3
76.2786,1,2,9,2,9,3,9,9,9,1,95000,1200,3,202204,1.0389,22040086,1,1,1,1,1,1,3,3,3,3,3
76.2786,1,2,9,2,9,3,9,9,9,1,130000,1200,3,202204,1.0389,22040087,2,2,2,2,2,2,3,3,3,3,3
76.2786,1,2,9,2,9,3,9,9,9,1,60000,840,1,202204,1.0389,22040088,2,2,2,2,2,2,3,3,3,3,3
11.95,1,2,9,2,9,1,9,9,9,1,100000,860,1,202204,1.0389,22040089,2,2,2,2,2,2,3,3,3,3,3
11.95,1,2,9,2,9,1,9,9,9,1,100000,830,1,202204,1.0389,22040090,2,2,2,2,2,2,3,3,3,3,3
22.3474,1,2,9,2,9,4,9,9,9,1,83000,920,3,202204,1.0389,22040091,2,2,2,2,2,2,3,3,3,3,3
76.2786,2,2,9,2,9,3,9,9,9,1,95000,1200,3,202204,1.0389,22040092,2,2,2,2,2,2,3,3,3,3,3
