WEIGHT,STATUS,FINALDEST,FOOTINGS,LEASE,LOCATION,REGION,PIERS,SECURED,TITLED,SECTIONS,PRICE,SQFT,BEDROOMS,WGTADJ,jstatus,jprice,jsqft,jbedroom,jlease,jfinaldest,jtitle,jsecured,jlocation,jfootings,jpiers
16.3727,2,1,3,2,1,2,1,1,1,1,80000,980,1,0.9168,0,0,0,0,0,0,0,0,0,0,0
16.3727,1,1,3,2,1,2,1,1,2,1,84000,1100,1,0.9168,1,0,0,0,1,1,0,0,1,0,0
16.3727,1,1,3,2,1,2,1,2,2,1,85000,1100,1,0.9168,1,1,1,1,1,1,1,0,0,0,0
16.3727,1,1,3,2,1,2,1,1,1,1,90000,1100,3,0.9168,1,1,1,1,1,1,0,0,1,0,0
16.3727,1,1,4,2,1,2,1,1,2,1,89000,1200,3,0.9168,0,0,0,0,0,0,0,0,0,0,0
16.3727,2,1,4,2,1,2,1,1,2,1,92000,1200,3,0.9168,0,0,0,0,0,0,0,0,0,0,0
16.3727,1,1,3,2,1,2,1,1,2,1,87000,1100,3,0.9168,0,0,0,0,0,0,0,0,0,0,0
16.3727,1,1,3,2,1,2,1,1,2,1,84000,1100,3,0.9168,1,1,1,1,1,1,1,1,1,1,1
71.3286,2,1,5,2,2,3,1,1,2,1,88000,1300,3,0.9168,1,1,1,1,1,1,1,1,1,1,1
71.3286,2,1,3,2,3,3,1,1,2,1,130000,1200,3,0.9168,1,1,1,1,1,1,1,1,1,1,1
71.3286,2,1,3,2,3,3,1,1,2,1,89000,1200,3,0.9168,0,0,0,0,0,0,0,0,0,0,0
16.3727,2,1,3,2,3,2,1,1,2,1,64000,1200,3,0.9168,1,1,1,1,1,1,1,1,1,1,1
16.3727,1,1,3,2,1,2,1,1,2,1,79000,960,1,0.9168,0,0,0,0,0,0,0,0,0,0,0
16.3727,2,1,3,2,3,2,1,1,2,1,72000,1100,3,0.9168,1,1,1,1,1,1,1,1,1,1,1
16.3727,1,1,4,2,1,2,1,1,2,1,73000,920,3,0.9168,1,1,1,1,1,1,0,0,1,0,0
16.3727,2,1,3,2,1,2,1,1,2,1,95000,1300,3,0.9168,0,0,0,0,0,0,0,0,0,0,0
16.3727,2,1,3,2,1,2,1,1,1,1,87000,1100,3,0.9168,0,0,0,0,0,0,0,0,0,0,0
16.3727,1,1,3,2,1,2,1,1,1,1,64000,740,1,0.9168,1,1,1,1,1,1,0,0,1,0,0
16.3727,2,1,3,2,1,2,1,1,1,1,70000,740,1,0.9168,0,0,0,0,0,0,0,0,0,0,0
16.3727,2,1,3,2,1,2,1,1,2,1,69000,740,1,0.9168,0,0,0,0,0,0,0,0,0,0,0
16.3727,2,1,3,2,1,2,1,1,2,1,77000,1100,3,0.9168,1,1,1,1,1,1,0,0,1,0,0
16.3727,2,1,3,2,1,2,1,2,2,1,89000,1200,3,0.9168,1,0,0,0,1,1,0,0,1,0,0
16.3727,1,1,3,2,1,2,1,1,3,1,90000,1100,3,0.9168,1,1,1,1,1,1,1,1,1,1,1
12.7667,2,1,3,2,1,1,1,1,3,1,95000,1200,3,0.9168,0,0,0,0,0,0,0,0,0,0,0
71.3286,2,1,3,2,3,3,1,1,2,1,92000,1200,3,0.9168,0,0,0,0,0,0,0,0,0,0,0
23.3053,2,1,3,2,3,3,1,1,2,1,89000,1200,3,0.9168,0,0,0,0,0,0,0,0,0,0,0
12.7667,2,1,3,2,1,1,1,1,2,1,100000,1200,3,0.9168,1,1,1,1,1,1,1,1,1,1,1
12.7667,2,1,3,2,1,1,1,1,2,1,80000,1100,3,0.9168,1,1,1,1,1,1,1,1,1,1,1
12.7667,2,1,3,2,3,1,1,2,2,1,83000,780,1,0.9168,1,1,1,1,1,1,1,1,1,1,1
71.3286,2,1,5,2,3,3,1,1,2,1,81000,1000,3,0.9168,0,0,0,0,0,0,0,0,0,0,0
71.3286,2,1,5,2,1,3,1,1,2,1,76000,900,1,0.9168,1,0,1,1,1,1,0,1,1,1,1
71.3286,2,1,4,2,2,3,1,1,2,1,92000,1200,3,0.9168,0,0,0,0,0,0,0,0,0,0,0
71.3286,2,1,5,2,3,3,1,1,2,1,89000,1200,3,0.9168,1,0,1,1,1,1,1,1,1,1,1
71.3286,2,1,5,2,2,3,1,1,3,1,85000,1200,3,0.9168,1,1,1,1,1,1,1,1,1,1,1
71.3286,2,1,5,2,2,3,1,1,2,1,79000,960,1,0.9168,1,0,1,1,1,1,1,1,1,1,1
71.3286,2,1,3,2,3,3,1,1,2,1,91000,1200,3,0.9168,1,1,1,1,1,1,1,1,1,1,1
71.3286,2,1,3,2,3,3,1,1,2,1,95000,1300,3,0.9168,0,0,0,0,0,0,0,0,0,0,0
71.3286,2,1,5,2,3,3,1,1,2,1,69000,1100,3,0.9168,1,1,1,1,1,1,1,1,1,1,1
12.7667,2,1,3,2,2,3,1,2,2,1,65000,660,1,0.9168,1,0,1,1,1,1,1,1,1,1,1
12.7667,1,1,1,2,1,1,0,0,2,1,70000,780,1,0.9168,1,1,1,1,1,1,1,1,1,1,1
71.3286,2,1,1,2,2,3,0,0,2,1,97000,920,3,0.9168,1,1,1,1,0,0,1,1,0,0,1
16.3727,2,1,1,2,1,2,0,0,1,1,76000,900,1,0.9168,0,0,0,0,0,0,0,1,0,0,1
16.3727,1,1,1,2,1,2,0,0,1,1,120000,1200,3,0.9168,1,1,1,1,1,1,1,1,1,1,1
16.3727,1,1,1,2,1,2,0,0,1,1,67000,1100,3,0.9168,1,1,1,1,1,1,1,1,1,1,1
71.3286,2,1,1,2,3,3,0,0,2,1,92000,1200,3,0.9168,0,0,0,0,0,0,0,1,0,0,1
23.3053,2,1,1,2,2,4,0,0,1,1,92000,1200,3,0.9168,0,0,0,0,0,0,0,1,0,0,1
12.7667,1,1,1,2,1,1,0,0,2,1,75000,950,1,0.9168,1,1,1,1,1,1,1,1,1,1,1
12.7667,2,1,1,2,1,1,0,0,1,1,79000,950,1,0.9168,0,0,0,0,0,0,0,1,0,0,1
12.7667,1,1,1,2,1,1,0,0,2,1,84000,1100,3,0.9168,0,0,0,0,0,0,0,1,0,0,1
16.3727,1,1,2,2,1,2,0,0,1,1,84000,1100,3,0.9168,0,0,0,0,0,0,0,1,0,0,1
12.7667,2,1,1,2,3,1,0,0,2,1,55000,780,1,0.9168,1,1,1,1,1,1,1,1,1,1,1
16.3727,2,1,1,2,1,2,0,0,2,1,84000,1100,3,0.9168,1,0,1,1,0,0,1,1,0,0,1
23.7762,2,1,5,2,3,5,1,3,2,3,160000,1900,3,1.085,1,1,1,1,1,1,1,1,1,1,1
35.6643,2,1,3,2,3,3,1,1,2,2,170000,2000,3,1.085,0,0,0,0,0,0,0,0,0,0,0
11.6526,2,1,3,2,3,4,1,2,1,2,210000,2100,3,1.085,1,1,1,1,1,1,1,1,1,1,1
11.6526,2,1,3,2,3,4,1,1,2,2,150000,1600,3,1.085,0,0,0,0,0,0,0,0,0,0,0
11.6526,2,1,3,2,3,4,1,1,2,2,130000,1100,3,1.085,0,0,0,0,0,0,0,0,0,0,0
11.6526,2,1,5,2,3,4,1,3,1,2,140000,1300,3,1.085,0,0,0,0,0,0,0,0,0,0,0
11.6526,2,1,3,2,3,4,1,1,2,2,140000,1300,1,1.085,1,1,1,1,1,1,1,1,1,1,1
11.6526,2,1,3,2,3,4,3,1,1,2,160000,1600,3,1.085,1,1,1,1,1,1,1,1,1,1,1
11.6526,2,1,3,2,1,4,3,1,2,2,130000,1200,1,1.085,0,0,0,0,0,0,0,0,0,0,0
11.6526,1,1,3,2,1,4,3,1,2,2,190000,1200,1,1.085,1,1,1,1,1,1,1,1,1,1,1
11.6526,1,1,3,2,1,4,3,1,2,2,180000,910,1,1.085,1,1,1,1,1,1,1,1,1,1,1
11.6526,2,1,3,2,1,4,1,1,2,2,170000,1200,3,1.085,1,1,1,1,1,1,1,1,1,1,1
11.6526,2,1,3,2,1,4,3,1,2,2,150000,1600,3,1.085,0,0,0,0,0,0,0,0,0,0,0
35.6643,2,1,3,2,4,3,1,3,2,2,180000,2100,3,1.085,1,0,1,1,1,1,0,1,1,1,1
11.6526,1,1,4,2,1,4,2,1,2,2,150000,1400,3,1.085,1,1,1,1,1,1,1,1,1,1,1
11.6526,2,1,3,2,2,4,1,1,1,2,210000,1100,3,1.085,1,1,1,1,1,1,1,1,1,1,1
11.6526,2,1,5,2,1,4,3,1,2,2,170000,2000,3,1.085,1,0,0,0,0,1,0,0,1,0,0
11.6526,2,1,3,2,1,4,3,1,2,2,150000,1500,3,1.085,0,0,0,0,0,0,0,0,0,0,0
11.6526,2,1,3,2,1,4,3,2,2,2,180000,2100,3,1.085,0,0,0,0,0,0,0,0,0,0,0
11.6526,2,1,4,2,1,4,3,1,2,2,140000,1300,3,1.085,0,0,0,0,0,0,0,0,0,0,0
11.6526,2,1,4,2,1,4,3,1,2,2,110000,1300,1,1.085,1,1,1,1,0,0,1,0,0,0,0
11.6526,2,1,4,2,1,4,3,1,3,2,250000,1300,3,1.085,1,1,1,1,1,1,1,1,1,1,1
11.6526,2,1,4,2,1,4,3,1,2,2,130000,1200,1,1.085,1,0,0,0,0,0,0,0,0,0,0
11.6526,2,1,3,2,1,4,1,1,2,2,120000,1100,1,1.085,0,0,0,0,0,0,0,0,0,0,0
11.6526,1,1,3,2,1,4,1,1,2,2,150000,1500,1,1.085,0,0,0,0,0,0,0,0,0,0,0
6.3833,2,1,3,2,1,1,1,1,2,2,210000,1700,3,1.085,1,1,0,0,1,1,1,1,1,1,1
35.6643,2,1,4,2,3,3,1,1,2,2,170000,2000,3,1.085,0,0,0,0,0,0,0,0,0,0,0
35.6643,2,1,4,2,3,3,1,1,2,2,240000,2500,3,1.085,1,1,1,1,1,1,1,1,1,1,1
35.6643,2,1,3,2,3,3,1,1,1,2,160000,1800,3,1.085,0,0,0,0,0,0,0,0,0,0,0
35.6643,2,1,4,2,3,3,1,1,2,2,190000,2500,3,1.085,0,0,0,0,0,0,0,0,0,0,0
35.6643,2,1,3,2,3,3,1,1,2,2,150000,1600,3,1.085,0,0,0,0,0,0,0,0,0,0,0
8.1864,2,1,3,2,1,2,1,1,2,2,160000,1700,3,1.085,0,0,0,0,0,0,0,0,0,0,0
8.1864,2,1,3,2,1,2,1,1,2,2,140000,1500,3,1.085,0,0,0,0,0,0,0,0,0,0,0
8.1864,2,1,3,2,3,2,1,1,2,2,170000,1900,3,1.085,1,0,1,1,1,1,1,1,1,1,1
8.1864,2,1,3,2,1,2,1,1,1,2,150000,1600,3,1.085,0,0,0,0,0,0,0,0,0,0,0
8.1864,2,1,3,2,1,2,1,1,2,2,150000,1600,3,1.085,0,0,0,0,0,0,0,0,0,0,0
8.1864,2,1,3,2,1,2,1,1,1,2,150000,1600,3,1.085,0,0,0,0,0,0,0,0,0,0,0
8.1864,2,1,3,2,3,2,1,1,1,2,150000,1500,3,1.085,1,1,1,1,1,1,1,1,1,1,1
8.1864,2,1,3,2,1,2,4,1,2,2,120000,1500,3,1.085,1,1,1,1,1,1,1,1,1,1,1
8.1864,2,1,3,2,1,2,1,1,2,2,170000,1900,3,1.085,0,0,0,0,0,0,0,0,0,0,0
8.1864,1,1,5,2,1,2,1,1,3,2,140000,1600,3,1.085,1,1,1,1,1,1,1,1,1,1,1
8.1864,2,1,3,2,3,2,4,1,1,2,150000,1700,1,1.085,1,1,1,1,1,1,1,1,1,1,1
8.1864,2,1,5,2,3,2,1,1,3,2,140000,1300,3,1.085,1,1,1,1,1,1,1,1,1,1,1
8.1864,2,1,3,2,3,2,4,1,1,2,140000,1700,3,1.085,1,1,1,1,1,1,1,1,1,1,1
8.1864,2,1,3,2,3,2,1,2,2,2,150000,2400,3,1.085,1,1,1,1,1,1,1,1,1,1,1
35.6643,2,1,3,2,3,3,1,1,2,2,210000,2200,3,1.085,1,1,1,1,1,1,1,1,1,1,1
35.6643,2,1,3,2,2,3,1,1,3,2,150000,1800,3,1.085,1,1,1,1,1,1,1,1,1,1,1
35.6643,2,1,3,2,3,3,1,2,2,2,87000,1600,3,1.085,1,1,1,1,1,1,1,1,1,1,1
35.6643,2,1,5,2,3,3,1,1,1,2,110000,1700,3,1.085,1,1,1,1,1,1,1,1,1,0,1
35.6643,2,1,5,2,3,3,1,1,2,2,130000,1900,3,1.085,1,1,1,1,1,1,1,1,1,1,1
8.1864,2,1,3,2,3,2,1,1,2,2,150000,1600,3,1.085,1,0,0,0,1,1,0,0,1,0,0
8.1864,2,1,3,2,1,2,1,1,2,2,250000,1600,3,1.085,0,1,1,1,0,0,1,0,0,0,0
8.1864,2,1,5,2,1,2,1,1,2,2,120000,1600,3,1.085,1,1,1,1,1,1,1,0,1,0,0
8.1864,2,1,5,2,1,2,1,1,2,2,120000,1600,3,1.085,1,1,1,1,0,1,1,0,0,0,0
8.1864,1,1,5,2,1,2,1,1,2,2,150000,1500,1,1.085,1,1,1,1,1,1,1,1,1,1,1
8.1864,1,1,3,2,1,2,1,1,1,2,150000,1600,3,1.085,0,0,0,0,0,0,0,0,0,0,0
8.1864,2,1,3,2,1,2,1,1,1,2,140000,1400,1,1.085,0,0,0,0,0,0,0,0,0,0,0
8.1864,1,1,5,2,1,2,1,1,2,2,140000,1700,1,1.085,1,1,1,1,1,1,1,1,1,1,1
8.1864,1,1,3,2,1,2,1,1,1,2,150000,1500,3,1.085,0,0,0,0,0,0,0,0,0,0,0
8.1864,2,1,3,2,1,2,1,1,2,2,150000,1600,3,1.085,0,0,0,0,0,0,0,0,0,0,0
8.1864,1,1,3,2,1,2,1,1,2,2,250000,1600,3,1.085,1,1,1,1,0,0,1,0,0,0,0
8.1864,1,1,3,2,1,2,1,1,2,2,160000,1700,1,1.085,0,0,0,0,0,0,0,0,0,0,0
8.1864,2,1,3,2,1,2,2,1,3,2,130000,1400,1,1.085,1,1,1,1,1,1,1,1,1,1,1
8.1864,2,1,3,2,3,2,1,2,3,2,250000,1900,3,1.085,1,1,1,1,1,1,1,1,1,1,1
8.1864,2,1,3,2,3,2,1,1,2,2,100000,1700,3,1.085,1,1,1,1,1,1,1,1,1,1,1
8.1864,2,1,3,2,3,2,1,2,2,2,250000,2100,3,1.085,1,1,1,1,1,1,1,1,1,1,1
11.6526,2,1,3,2,2,4,2,2,2,2,150000,1600,3,1.085,1,0,1,1,1,1,1,1,1,1,1
8.1864,2,1,3,2,3,2,1,1,2,2,180000,2200,3,1.085,1,0,1,1,1,1,1,1,1,1,1
8.1864,1,1,3,2,1,2,1,1,2,2,120000,1500,3,1.085,1,1,1,1,1,1,0,0,1,0,0
8.1864,2,1,3,2,3,2,1,1,2,2,180000,2400,3,1.085,1,0,1,1,1,1,1,1,1,1,1
8.1864,2,1,3,2,2,2,1,1,2,2,250000,2200,3,1.085,1,1,1,1,1,1,1,1,1,1,1
11.6526,2,1,4,2,1,4,3,1,3,2,140000,1400,3,1.085,0,0,0,0,0,0,0,0,0,0,0
11.6526,1,1,4,2,2,4,3,1,3,2,96000,1100,1,1.085,1,1,1,1,1,1,1,1,1,1,1
11.6526,1,1,3,2,4,4,1,1,1,2,140000,1300,3,1.085,0,0,0,0,0,0,0,0,0,0,0
11.6526,2,1,3,2,1,4,1,1,2,2,140000,1300,1,1.085,1,0,0,0,0,0,0,0,0,0,0
7.7684,2,1,3,2,3,5,1,1,2,3,280000,3100,3,1.085,1,1,1,1,1,1,1,1,1,1,1
11.6526,2,1,5,2,2,4,1,2,2,2,120000,1500,3,1.085,1,1,1,1,1,1,1,1,1,1,1
11.6526,2,1,3,2,2,4,1,2,2,2,160000,1400,3,1.085,1,1,1,1,1,1,1,1,1,1,1
6.3833,2,1,3,2,3,1,3,1,2,2,110000,1600,3,1.085,1,1,1,1,1,1,1,1,1,1,1
6.3833,2,1,3,2,1,1,1,1,3,2,160000,1700,3,1.085,0,0,0,0,0,0,0,0,0,0,0
6.3833,1,1,3,2,1,1,1,1,2,2,150000,1400,3,1.085,1,1,1,1,1,1,1,1,1,1,1
6.3833,2,1,3,2,2,1,1,1,2,2,150000,1600,3,1.085,1,0,1,1,1,1,1,1,1,1,1
35.6643,2,1,3,2,2,3,1,1,2,2,130000,1500,3,1.085,1,1,1,1,1,1,1,1,1,1,1
35.6643,2,1,3,2,3,3,1,1,2,2,240000,2500,3,1.085,1,1,1,1,1,1,1,1,1,1,1
35.6643,1,1,3,2,3,3,1,1,1,2,170000,1600,3,1.085,1,1,1,1,1,1,1,1,1,1,1
35.6643,2,1,3,2,2,3,1,1,2,2,210000,1700,3,1.085,1,1,1,1,1,1,1,1,1,1,1
8.1864,2,1,3,2,1,2,1,1,2,2,160000,1700,3,1.085,0,0,0,0,0,0,0,0,0,0,0
35.6643,2,1,3,2,3,3,1,2,2,2,180000,2100,3,1.085,0,0,0,0,0,0,0,0,0,0,0
11.6526,1,1,3,2,1,4,1,1,2,2,140000,1500,3,1.085,1,0,1,1,1,1,1,1,1,1,1
11.6526,2,1,3,2,2,4,2,1,1,2,130000,1500,3,1.085,1,1,1,1,1,1,1,1,1,1,1
11.6526,2,1,3,2,2,4,3,1,1,2,160000,1600,3,1.085,1,1,1,1,1,1,1,1,1,1,1
11.6526,1,1,3,2,2,4,1,1,1,2,140000,1400,3,1.085,0,0,0,0,0,0,0,0,0,0,0
11.6526,2,1,3,2,2,4,1,1,2,2,96000,1300,3,1.085,1,1,1,1,1,1,1,1,1,1,1
6.3833,1,1,3,2,1,1,1,1,2,2,150000,1500,3,1.085,1,1,1,1,1,1,1,1,1,1,1
6.3833,2,1,3,2,1,1,1,1,2,2,120000,1300,3,1.085,1,1,1,1,1,1,1,1,0,1,1
6.3833,2,1,3,2,3,1,3,1,2,2,140000,1900,3,1.085,1,1,1,1,1,1,1,1,1,1,1
6.3833,2,1,3,2,3,1,1,1,2,2,100000,1300,3,1.085,1,1,1,1,1,1,1,1,1,1,1
6.3833,2,1,3,2,1,1,1,1,1,2,110000,1400,3,1.085,1,1,1,1,1,1,1,1,1,1,1
6.3833,2,1,3,2,1,1,1,1,2,2,150000,1600,3,1.085,1,1,1,1,1,1,1,1,1,1,1
35.6643,2,1,3,2,3,3,1,1,2,2,170000,2500,3,1.085,1,1,1,1,1,1,1,1,1,1,1
11.6526,2,1,3,2,2,3,1,1,3,2,200000,2500,3,1.085,1,1,1,1,1,1,1,1,1,1,1
35.6643,2,1,3,2,3,3,1,1,3,2,180000,2100,3,1.085,0,0,0,0,0,0,0,0,0,0,0
35.6643,2,1,3,2,3,3,1,1,2,2,100000,1500,3,1.085,1,1,1,1,1,1,1,1,1,1,1
35.6643,2,1,3,2,2,3,1,1,2,2,140000,1500,3,1.085,1,0,0,0,0,0,0,0,0,0,0
35.6643,2,1,3,2,2,3,1,1,2,2,150000,2000,3,1.085,1,1,1,1,1,1,1,1,1,1,1
35.6643,2,1,3,2,2,3,1,1,2,2,160000,1700,3,1.085,0,0,0,0,0,0,0,0,0,0,0
35.6643,2,1,5,2,2,3,1,1,1,2,160000,2200,3,1.085,1,1,1,1,1,1,1,1,1,1,1
35.6643,2,1,3,2,3,3,1,1,2,2,240000,2500,3,1.085,1,1,1,1,1,1,1,1,1,1,1
35.6643,2,1,3,2,3,3,1,3,2,2,180000,1900,3,1.085,1,1,1,1,1,1,1,1,1,1,1
35.6643,2,1,5,2,3,3,1,1,2,2,150000,2100,3,1.085,1,1,1,1,1,1,1,1,1,1,1
35.6643,2,1,4,2,2,3,1,2,1,2,170000,2100,3,1.085,1,1,1,1,1,1,1,1,1,1,1
35.6643,2,1,3,2,2,3,1,1,1,2,180000,2500,3,1.085,1,1,1,1,1,1,1,1,1,1,1
35.6643,2,1,3,2,2,3,1,1,1,2,240000,1700,3,1.085,1,1,1,1,1,1,1,1,1,1,1
35.6643,2,1,5,2,3,3,1,1,2,2,240000,2500,3,1.085,1,1,1,1,1,1,1,1,1,1,1
35.6643,2,1,3,2,2,3,1,1,2,2,200000,2500,3,1.085,1,1,1,1,1,1,1,1,1,1,1
35.6643,2,1,3,2,3,3,1,1,2,2,180000,2100,3,1.085,0,0,0,0,0,0,0,0,0,0,0
35.6643,2,1,3,2,2,3,1,1,2,2,180000,2300,3,1.085,1,1,1,1,1,1,1,1,1,1,1
35.6643,2,1,3,2,3,3,1,1,2,2,240000,2500,3,1.085,1,1,1,1,1,1,1,1,1,1,1
35.6643,2,1,3,2,2,3,1,1,2,2,160000,1400,3,1.085,1,1,1,1,1,1,1,1,1,1,1
35.6643,2,1,5,2,3,3,1,1,2,2,190000,2500,3,1.085,0,0,0,0,0,0,0,0,0,0,0
11.6526,2,1,1,2,3,4,0,0,1,2,190000,1800,3,1.085,1,1,1,1,1,1,1,1,1,1,1
11.6526,2,1,1,2,2,4,0,0,1,2,200000,1800,3,1.085,1,1,1,1,1,1,1,1,1,1,1
11.6526,2,1,1,2,3,4,0,0,1,2,170000,2000,3,1.085,1,1,1,1,1,1,1,1,1,1,1
11.6526,2,1,2,2,1,4,0,0,2,2,180000,1500,1,1.085,1,1,1,1,1,1,1,1,1,1,1
11.6526,2,1,2,2,1,4,0,0,2,2,120000,910,1,1.085,0,0,0,0,0,0,0,1,0,0,1
11.6526,1,1,1,2,1,4,0,0,2,2,150000,1600,3,1.085,0,0,0,0,0,0,0,1,0,0,1
11.6526,2,1,2,2,1,4,0,0,1,2,150000,1500,3,1.085,0,0,0,0,0,0,0,1,0,0,1
11.6526,2,1,2,2,2,4,0,0,1,2,190000,1900,3,1.085,1,1,1,1,1,1,1,1,1,1,1
11.6526,2,1,2,2,1,4,0,0,1,2,160000,1800,3,1.085,0,0,0,0,0,0,0,1,0,0,1
11.6526,1,1,2,2,1,4,0,0,1,2,170000,2000,3,1.085,0,0,0,0,0,0,0,1,0,0,1
6.3833,2,1,1,2,1,1,0,0,1,2,130000,1200,3,1.085,1,0,0,0,0,1,0,1,1,0,1
6.3833,2,1,1,2,3,1,0,0,1,2,130000,1300,3,1.085,1,1,1,1,1,1,1,1,1,1,1
6.3833,2,1,2,2,3,1,0,0,1,2,140000,1300,3,1.085,1,0,1,1,1,1,1,1,1,1,1
6.3833,2,1,1,2,1,1,0,0,2,2,130000,1500,3,1.085,1,1,1,1,1,1,1,1,1,1,1
6.3833,2,1,2,2,3,1,0,0,1,2,180000,1600,3,1.085,1,1,1,1,1,1,1,1,1,1,1
6.3833,2,1,1,2,1,1,0,0,2,2,170000,1200,3,1.085,1,1,1,1,1,1,1,1,1,1,1
11.6526,1,1,2,2,3,4,0,0,1,2,150000,1300,3,1.085,1,1,1,1,1,1,1,1,1,1,1
8.1864,2,1,2,2,3,2,0,0,1,2,120000,1700,3,1.085,1,1,1,1,1,1,1,1,1,1,1
8.1864,2,1,1,2,1,2,0,0,3,2,140000,1400,3,1.085,0,0,0,0,0,0,0,1,0,0,1
8.1864,2,1,1,2,1,2,0,0,2,2,160000,1700,3,1.085,0,0,0,0,0,0,0,1,0,0,1
8.1864,2,1,1,2,1,2,0,0,2,2,120000,1400,3,1.085,1,1,1,1,1,1,1,1,1,0,1
8.1864,2,1,2,2,3,2,0,0,1,2,130000,1300,3,1.085,1,1,1,1,1,1,1,1,1,1,1
8.1864,1,1,1,2,1,2,0,0,1,2,170000,1800,3,1.085,1,1,1,1,1,1,1,1,1,1,1
6.3833,2,1,1,2,3,1,0,0,2,2,140000,1300,3,1.085,1,0,0,0,1,1,0,1,1,0,1
6.3833,2,1,2,2,1,1,0,0,2,2,210000,1600,1,1.085,1,1,1,1,1,1,1,1,1,1,1
6.3833,2,1,1,2,1,1,0,0,1,2,140000,1300,3,1.085,0,0,0,0,0,0,0,1,0,0,1
6.3833,2,1,1,2,1,1,0,0,2,2,140000,1400,3,1.085,0,0,0,0,0,0,0,1,0,0,1
6.3833,2,1,1,2,3,1,0,0,2,2,140000,1700,3,1.085,1,1,1,1,1,1,1,1,1,1,1
35.6643,2,1,1,2,2,3,0,0,1,2,150000,1600,3,1.085,1,1,1,1,1,1,1,1,1,1,1
35.6643,2,1,1,2,3,3,0,0,1,2,180000,2200,3,1.085,0,0,0,0,0,0,0,1,0,0,1
8.1864,1,1,1,2,1,2,0,0,2,2,150000,1600,3,1.085,0,0,0,0,0,0,0,1,0,0,1
8.1864,2,1,1,2,1,2,0,0,2,2,120000,1600,3,1.085,1,1,0,0,1,1,1,1,1,1,1
11.6526,2,1,1,2,2,4,0,0,1,2,140000,1500,3,1.085,1,0,0,0,1,1,0,1,1,0,1
6.3833,2,1,1,2,1,1,0,0,2,2,280000,1600,3,1.085,1,1,1,1,1,1,1,1,1,1,1
6.3833,2,1,2,2,1,1,0,0,2,2,280000,1700,1,1.085,1,1,1,1,1,1,1,1,1,1,1
6.3833,2,1,2,2,3,1,0,0,1,2,160000,1700,3,1.085,1,1,1,1,1,1,1,1,1,1,1
6.3833,2,1,1,2,1,1,0,0,2,2,150000,1600,3,1.085,0,0,0,0,0,0,0,1,0,0,1
35.6643,2,1,2,2,3,3,0,0,2,2,150000,1900,3,1.085,1,1,1,1,1,1,1,1,1,1,1
6.3833,2,1,2,2,3,3,0,0,2,2,170000,2100,3,1.085,1,1,1,1,1,1,1,1,1,1,1
79.4143,2,1,5,2,1,3,1,1,2,1,95000,1200,3,0.9574,1,0,0,0,1,1,0,0,1,0,0
79.4143,2,1,4,2,1,3,1,2,1,1,68000,1200,3,0.9574,1,1,1,1,1,1,1,1,1,1,1
79.4143,2,1,5,2,3,3,1,2,1,1,95000,1200,3,0.9574,0,0,0,0,0,0,0,0,0,0,0
25.5579,2,1,3,2,3,4,1,1,2,1,65000,730,1,0.9574,1,1,1,1,1,1,1,1,1,1,1
25.5579,2,1,4,2,2,4,3,1,2,1,95000,700,1,0.9574,1,1,1,1,1,1,1,1,1,1,1
18.2182,1,1,4,2,1,4,3,2,1,1,57000,730,1,0.9574,0,0,0,0,0,0,0,0,0,0,0
18.2182,2,1,3,2,1,4,3,1,2,1,57000,730,1,0.9574,0,0,0,0,0,0,0,0,0,0,0
25.5579,1,1,5,2,1,4,1,1,2,1,73000,900,1,0.9574,1,0,1,1,1,1,0,0,1,0,0
79.4143,1,1,5,2,2,3,1,1,1,1,99000,1300,3,0.9574,1,0,1,1,1,1,1,1,1,1,1
79.4143,2,1,4,2,2,3,1,1,1,1,61000,660,1,0.9574,0,0,0,0,0,0,0,0,0,0,0
25.5579,2,1,3,2,1,4,1,1,2,1,66000,800,3,0.9574,1,0,0,0,1,1,0,0,1,0,0
18.2182,2,1,3,2,1,2,1,1,2,1,84000,1100,3,0.9574,0,0,0,0,0,0,0,0,0,0,0
18.2182,2,1,3,2,1,2,1,1,1,1,99000,1300,3,0.9574,0,0,0,0,0,0,0,0,0,0,0
18.2182,2,1,3,2,1,2,1,1,2,1,95000,1200,3,0.9574,0,0,0,0,0,0,0,0,0,0,0
25.5579,2,1,3,2,1,2,1,1,2,1,95000,1200,3,0.9574,1,0,0,0,0,1,0,0,1,0,0
18.2182,1,1,3,2,1,2,1,1,2,1,85000,1100,3,0.9574,1,1,1,1,1,1,1,1,1,1,1
18.2182,2,1,3,2,1,2,1,1,2,1,99000,1300,3,0.9574,0,0,0,0,0,0,0,0,0,0,0
18.2182,2,1,3,2,1,2,1,1,2,1,84000,1100,3,0.9574,1,0,0,0,1,1,0,0,0,0,0
18.2182,2,1,3,2,1,2,1,1,2,1,94000,1200,3,0.9574,0,0,0,0,0,0,0,0,0,0,0
18.2182,1,1,3,2,1,2,1,1,1,1,70000,1200,3,0.9574,1,1,1,1,1,1,0,0,1,0,0
18.2182,2,1,3,2,1,2,1,1,1,1,88000,1100,3,0.9574,0,0,0,0,0,0,0,0,0,0,0
18.2182,1,1,3,2,1,2,1,1,2,1,88000,1100,1,0.9574,1,1,1,1,1,1,1,0,1,0,0
