WEIGHT,STATUS,FINALDEST,FOOTINGS,LEASE,LOCATION,REGION,PIERS,SECURED,TITLED,SECTIONS,PRICE,SQFT,BEDROOMS,SHIPMONTH,WGTADJ,jstatus,jprice,jsqft,jbedroom,jlease,jfinaldest,jtitle,jsecured,jlocation,jfootings,jpiers
9.7318,2,1,5,2,1,2,1,1,1,2,150000,1500,3,202210,1.0188,2,1,1,1,2,2,1,1,2,1,1
9.7318,2,1,3,2,1,2,1,1,1,2,89000,1200,3,202210,1.0188,2,2,2,2,2,2,2,2,2,2,2
9.7318,2,1,3,2,3,2,1,1,2,2,180000,1700,3,202210,1.0188,2,2,2,2,2,2,2,2,2,2,2
9.7318,2,1,3,2,1,2,1,3,1,2,160000,1600,3,202210,1.0188,1,1,1,1,1,1,1,1,1,1,1
9.7318,2,1,3,2,3,2,1,1,2,2,250000,1800,3,202210,1.0188,2,2,2,2,2,2,2,2,2,2,2
28.3964,2,1,3,2,2,3,1,1,2,2,160000,1600,3,202210,1.0188,2,1,2,2,2,2,2,2,2,2,2
9.7318,2,1,5,2,2,2,4,3,2,2,130000,1600,3,202210,1.0188,2,2,2,2,2,2,2,2,2,2,2
9.7318,2,1,3,2,1,2,1,1,2,2,250000,2400,3,202210,1.0188,1,1,1,1,1,1,1,1,1,1,1
9.7318,1,1,3,2,1,2,1,1,2,2,150000,1500,3,202210,1.0188,2,2,2,2,2,2,2,1,2,1,1
9.7318,1,1,5,2,1,2,1,1,2,2,150000,1300,3,202210,1.0188,2,1,1,1,1,1,1,1,1,1,1
9.7318,1,1,3,2,1,2,1,1,2,2,170000,1600,3,202210,1.0188,2,2,2,2,1,1,2,1,1,1,1
9.7318,2,1,3,2,1,2,1,1,2,2,170000,1800,3,202210,1.0188,1,1,1,1,1,1,1,1,1,1,1
9.7318,1,1,3,2,1,2,1,1,2,2,150000,1500,3,202210,1.0188,1,1,1,1,1,1,1,1,1,1,1
9.7318,1,1,3,2,1,2,1,1,2,2,130000,1100,3,202210,1.0188,2,2,2,2,2,2,1,1,1,1,1
9.7318,1,1,3,2,1,2,1,1,1,2,180000,2000,3,202210,1.0188,2,2,2,2,2,2,2,2,2,2,2
9.7318,1,1,3,2,1,2,1,1,2,2,160000,1500,3,202210,1.0188,2,2,2,2,1,1,2,1,1,1,1
9.7318,1,1,3,2,1,2,1,1,2,2,130000,1400,3,202210,1.0188,2,2,2,2,2,2,2,1,2,1,1
28.3964,2,1,4,2,3,3,1,1,2,2,170000,2500,3,202210,1.0188,2,2,2,2,2,2,2,2,2,2,2
28.3964,2,1,3,2,3,3,1,1,2,2,200000,2500,3,202210,1.0188,2,1,2,2,2,2,2,2,2,2,2
9.7318,1,1,3,2,3,2,1,1,2,2,110000,2100,3,202210,1.0188,2,2,2,2,2,2,2,2,2,2,2
28.3964,2,1,3,2,2,2,1,1,2,2,250000,2400,3,202210,1.0188,2,2,2,2,2,2,2,2,2,2,2
10.1579,2,1,3,2,3,4,1,1,2,2,200000,2200,3,202210,1.0188,2,1,2,2,2,2,2,2,2,2,2
10.1579,2,1,3,2,3,4,1,1,2,2,150000,1300,3,202210,1.0188,2,1,1,1,2,2,1,1,2,1,1
9.7318,2,1,3,2,3,2,1,1,2,2,190000,2400,3,202210,1.0188,2,1,2,2,2,2,2,2,2,2,2
9.7318,2,1,3,2,3,2,1,1,2,2,180000,2000,3,202210,1.0188,2,1,2,2,2,2,2,2,2,2,2
10.1579,2,1,4,1,1,4,3,1,3,2,9,1200,3,202210,1.0188,2,3,2,2,2,2,2,2,2,2,2
10.1579,2,1,4,1,1,4,3,1,3,2,9,1200,3,202210,1.0188,2,3,2,2,2,2,2,2,2,2,2
10.1579,2,1,3,2,1,4,3,1,2,2,160000,1700,3,202210,1.0188,1,1,1,1,1,1,1,1,1,1,1
10.1579,2,1,4,2,1,4,3,1,3,2,190000,2200,3,202210,1.0188,1,1,1,1,1,1,1,1,1,1,1
10.1579,2,1,4,2,1,4,3,1,3,2,130000,910,1,202210,1.0188,1,1,1,1,1,1,1,1,1,1,1
10.1579,2,1,3,2,4,4,1,1,1,2,140000,1200,3,202210,1.0188,2,1,2,2,2,2,2,2,2,2,2
7.8583,2,1,3,2,1,1,1,1,2,2,160000,1700,3,202210,1.0188,1,1,1,1,1,1,1,1,1,1,1
7.8583,2,1,3,2,1,1,1,1,3,2,160000,1700,3,202210,1.0188,1,1,1,1,1,1,1,1,1,1,1
7.8583,1,1,3,2,1,1,1,1,2,2,140000,1300,3,202210,1.0188,1,1,1,1,1,1,1,1,1,1,1
28.3964,2,1,3,2,3,3,1,1,2,2,190000,2500,3,202210,1.0188,1,1,1,1,1,1,1,1,1,1,1
28.3964,2,1,3,2,2,3,1,1,2,2,170000,2000,3,202210,1.0188,2,1,2,2,2,2,2,2,2,2,2
28.3964,2,1,3,2,3,3,1,1,2,2,160000,1600,3,202210,1.0188,2,2,2,2,2,2,2,2,2,2,2
28.3964,2,1,3,2,3,3,1,1,2,2,240000,2500,3,202210,1.0188,2,2,2,2,2,2,2,2,2,2,2
28.3964,2,1,3,2,3,3,1,1,2,2,170000,1600,3,202210,1.0188,2,2,2,2,2,2,2,2,2,2,2
28.3964,1,1,5,2,3,3,1,1,2,2,150000,1400,1,202210,1.0188,1,1,1,1,1,1,1,1,1,1,1
9.7318,2,1,3,2,1,2,1,1,2,2,160000,1600,3,202210,1.0188,1,1,1,1,1,1,1,1,1,1,1
9.7318,2,1,3,2,2,2,1,1,1,2,140000,2100,3,202210,1.0188,2,2,2,2,2,2,2,2,2,2,2
9.7318,1,1,3,2,1,2,1,1,2,2,110000,1400,3,202210,1.0188,2,2,2,2,2,2,2,2,2,2,2
10.1579,2,1,3,2,3,3,1,1,1,2,190000,2500,3,202210,1.0188,1,1,1,1,1,1,1,1,1,1,1
28.3964,2,1,3,2,1,3,1,1,1,2,170000,1800,3,202210,1.0188,1,1,1,1,1,1,1,1,1,1,1
6.7719,2,1,3,2,2,5,1,1,2,3,190000,2500,3,202210,1.0188,2,2,2,2,2,2,2,2,2,2,2
10.1579,2,1,3,2,2,4,1,1,2,2,150000,1600,3,202210,1.0188,2,2,2,2,2,2,2,2,2,2,2
10.1579,2,1,3,2,2,4,1,1,2,2,140000,1100,3,202210,1.0188,1,1,1,1,1,1,1,1,1,1,1
10.1579,1,1,3,2,2,4,1,1,2,2,130000,1300,3,202210,1.0188,2,2,2,2,2,2,2,2,2,2,2
10.1579,2,1,3,2,3,4,1,1,2,2,120000,1100,3,202210,1.0188,2,2,2,2,2,2,2,2,2,2,2
7.8583,1,1,3,2,1,1,1,1,2,2,150000,1300,3,202210,1.0188,2,2,2,2,2,2,2,2,2,2,2
7.8583,2,1,3,2,1,1,1,1,2,2,170000,1900,3,202210,1.0188,2,1,1,1,1,2,1,1,2,1,1
7.8583,2,1,3,2,1,1,1,1,2,2,85000,1700,3,202210,1.0188,2,2,2,2,2,2,2,2,2,2,2
7.8583,1,1,3,2,1,1,3,1,2,2,130000,990,3,202210,1.0188,2,2,2,2,2,2,2,2,2,2,2
7.8583,2,1,3,2,3,1,1,1,1,2,130000,1900,3,202210,1.0188,2,2,2,2,2,2,2,2,2,2,2
7.8583,2,1,3,2,1,1,1,1,2,2,85000,1700,3,202210,1.0188,2,2,2,2,2,2,2,2,2,2,2
7.8583,1,1,3,2,1,1,1,1,2,2,170000,1300,1,202210,1.0188,2,2,2,2,2,2,2,2,2,2,2
7.8583,2,1,3,2,3,1,1,2,2,2,100000,1200,1,202210,1.0188,2,2,2,2,2,2,2,2,2,2,2
7.8583,2,1,3,2,3,1,1,2,2,2,85000,1600,3,202210,1.0188,2,2,2,2,2,2,2,2,2,2,2
7.8583,1,1,3,2,1,1,1,1,2,2,150000,1600,3,202210,1.0188,2,2,2,2,2,2,2,2,2,2,2
28.3964,2,1,3,2,3,3,1,1,2,2,140000,1900,3,202210,1.0188,2,2,2,2,2,2,2,2,2,2,2
18.931,2,1,3,2,3,5,1,1,2,3,200000,2600,3,202210,1.0188,1,1,1,1,1,1,1,1,1,1,1
28.3964,2,1,3,2,3,3,1,1,1,2,170000,1800,3,202210,1.0188,2,2,2,2,2,2,2,2,2,2,2
28.3964,2,1,3,2,2,3,1,1,2,2,170000,1600,3,202210,1.0188,2,2,2,2,2,2,2,2,2,2,2
28.3964,2,1,3,2,2,3,1,1,2,2,180000,2000,3,202210,1.0188,1,1,1,1,1,1,1,1,1,1,1
28.3964,2,1,3,2,2,3,1,1,2,2,150000,2000,3,202210,1.0188,2,2,2,2,2,2,2,2,2,2,2
28.3964,1,1,3,2,2,3,1,1,2,2,150000,1300,3,202210,1.0188,2,1,2,2,2,2,2,2,2,2,2
28.3964,2,1,3,2,2,3,1,1,2,2,180000,2000,3,202210,1.0188,2,2,2,2,2,2,2,2,2,2,2
28.3964,2,1,4,2,3,3,1,2,1,2,190000,2500,3,202210,1.0188,1,1,1,1,1,1,1,1,1,1,1
28.3964,2,1,3,2,2,3,1,1,1,2,210000,1700,3,202210,1.0188,2,2,2,2,2,2,2,2,2,2,2
28.3964,2,1,3,2,2,3,1,1,2,2,240000,2500,3,202210,1.0188,2,2,2,2,2,2,2,2,2,2,2
28.3964,2,1,5,2,3,3,1,1,2,2,160000,1700,3,202210,1.0188,1,1,1,1,1,1,1,1,1,1,1
28.3964,2,1,3,2,2,3,1,1,2,2,120000,1500,3,202210,1.0188,2,2,2,2,2,2,2,2,2,2,2
28.3964,2,1,3,2,3,3,1,1,2,2,170000,1900,3,202210,1.0188,1,1,1,1,1,1,1,1,1,1,1
28.3964,2,1,3,2,3,3,1,1,1,2,160000,1700,3,202210,1.0188,1,1,1,1,1,1,1,1,1,1,1
28.3964,2,1,5,2,2,3,1,1,2,2,160000,1700,3,202210,1.0188,2,2,2,2,2,2,2,2,2,2,2
28.3964,2,1,3,2,2,3,1,1,2,2,160000,1600,3,202210,1.0188,2,1,2,2,2,2,2,2,2,2,2
28.3964,1,1,3,2,2,3,1,1,2,2,170000,1900,3,202210,1.0188,2,2,2,2,2,2,2,2,2,2,2
28.3964,2,1,3,2,2,3,1,2,1,2,240000,2500,3,202210,1.0188,2,2,2,2,2,2,2,2,2,2,2
28.3964,1,1,3,2,1,3,1,1,2,2,150000,1900,3,202210,1.0188,2,2,2,2,2,2,1,1,2,1,1
28.3964,2,1,4,2,3,3,1,1,2,2,180000,2500,3,202210,1.0188,2,2,2,2,2,2,2,2,2,2,2
28.3964,2,1,5,2,3,3,1,1,2,2,130000,1500,3,202210,1.0188,2,2,2,2,2,2,2,2,2,2,2
28.3964,2,1,3,2,2,3,1,1,2,2,200000,1800,3,202210,1.0188,2,2,2,2,2,2,2,2,2,2,2
28.3964,2,1,3,2,3,3,3,1,2,2,160000,1900,3,202210,1.0188,2,2,2,2,2,2,2,2,2,2,2
28.3964,2,1,4,2,2,3,2,1,1,2,180000,2100,3,202210,1.0188,2,1,2,2,2,2,2,2,2,2,2
9.7318,2,1,5,2,1,2,1,1,3,2,160000,1600,3,202210,1.0188,1,1,1,1,1,1,1,1,1,1,1
6.7719,1,1,1,2,3,5,0,0,2,3,350000,2000,1,202210,1.0188,2,2,2,2,2,2,2,2,2,2,2
10.1579,2,1,1,2,3,4,0,0,2,2,140000,1100,3,202210,1.0188,1,1,1,1,1,1,1,2,1,1,2
10.1579,1,1,2,2,1,4,0,0,2,2,200000,1300,1,202210,1.0188,2,2,2,2,2,2,2,2,2,2,2
10.1579,2,1,2,2,3,4,0,0,2,2,170000,1800,3,202210,1.0188,2,2,2,2,2,2,2,2,2,2,2
10.1579,1,1,2,2,1,4,0,0,2,2,140000,1200,3,202210,1.0188,1,1,1,1,1,1,1,2,1,1,2
10.1579,2,1,1,2,3,4,0,0,1,2,210000,1700,3,202210,1.0188,2,2,2,2,2,2,2,2,2,2,2
10.1579,1,1,1,2,1,4,0,0,2,2,220000,1400,3,202210,1.0188,2,2,2,2,2,2,2,2,2,2,2
10.1579,2,1,1,2,1,4,0,0,2,2,160000,1600,3,202210,1.0188,1,1,1,1,1,1,1,2,1,1,2
10.1579,2,1,2,2,1,4,0,0,1,2,140000,1100,3,202210,1.0188,2,1,1,1,2,2,1,2,1,1,2
10.1579,1,1,1,2,3,4,0,0,2,2,210000,1600,3,202210,1.0188,2,2,2,2,2,2,2,2,2,2,2
10.1579,2,1,1,2,1,4,0,0,1,2,96000,910,3,202210,1.0188,2,2,2,2,2,2,2,2,2,2,2
7.8583,1,1,1,2,1,1,0,0,2,2,280000,1600,1,202210,1.0188,2,2,2,2,2,2,2,2,2,2,2
7.8583,1,1,1,1,1,1,0,0,1,2,9,1300,3,202210,1.0188,2,3,2,2,2,2,2,2,2,2,2
7.8583,2,1,1,2,3,1,0,0,1,2,120000,1200,3,202210,1.0188,2,2,2,2,2,2,2,2,2,2,2
7.8583,1,1,1,2,1,1,0,0,2,2,280000,1600,1,202210,1.0188,2,2,2,2,2,2,2,2,2,2,2
7.8583,2,1,1,2,2,1,0,0,2,2,140000,1200,3,202210,1.0188,2,2,2,2,2,2,2,2,2,2,2
7.8583,2,1,1,2,1,1,0,0,3,2,140000,1200,3,202210,1.0188,2,1,1,1,1,2,1,2,2,1,2
7.8583,2,1,1,2,1,1,0,0,1,2,98000,1300,1,202210,1.0188,2,2,2,2,2,2,2,2,2,2,2
7.8583,2,1,1,2,2,1,0,0,2,2,140000,990,1,202210,1.0188,2,2,2,2,2,2,2,2,2,2,2
7.8583,1,1,1,2,1,1,0,0,1,2,99000,1300,3,202210,1.0188,2,2,2,2,2,2,2,2,2,2,2
28.3964,2,1,1,2,2,3,0,0,2,2,130000,1600,3,202210,1.0188,2,2,2,2,2,2,2,2,2,2,2
10.1579,2,1,1,2,3,4,0,0,1,2,230000,1700,3,202210,1.0188,2,2,2,2,2,2,2,2,2,2,2
28.3964,2,1,1,2,3,3,0,0,2,2,180000,2000,3,202210,1.0188,2,1,2,2,2,2,2,2,2,2,2
28.3964,2,1,2,2,3,3,0,0,2,2,180000,2000,3,202210,1.0188,1,1,1,1,1,1,1,2,1,1,2
9.7318,1,1,1,2,1,2,0,0,2,2,160000,1500,3,202210,1.0188,2,2,2,2,2,2,2,2,2,1,2
9.7318,1,1,1,2,1,2,0,0,2,2,160000,2000,3,202210,1.0188,2,2,2,2,1,1,2,2,1,1,2
28.3964,2,1,1,2,2,3,0,0,2,2,120000,2000,3,202210,1.0188,2,2,2,2,2,2,2,2,2,2,2
10.1579,2,1,1,1,2,4,0,0,2,2,9,1300,3,202210,1.0188,2,3,2,2,2,2,2,2,2,2,2
10.1579,1,1,2,2,2,4,0,0,2,2,140000,1200,3,202210,1.0188,1,1,1,1,1,1,1,2,1,1,2
10.1579,2,1,1,2,2,4,0,0,2,2,150000,1300,3,202210,1.0188,1,1,1,1,1,1,1,2,1,1,2
7.8583,2,1,1,2,3,1,0,0,1,2,150000,1200,3,202210,1.0188,2,2,2,2,2,2,2,2,2,2,2
7.8583,2,1,1,2,3,1,0,0,1,2,160000,1900,3,202210,1.0188,2,2,2,2,2,2,2,2,2,2,2
7.8583,2,1,1,2,3,1,0,0,2,2,190000,1900,3,202210,1.0188,2,2,2,2,2,2,2,2,2,2,2
7.8583,2,1,1,2,3,1,0,0,2,2,100000,1300,3,202210,1.0188,2,2,2,2,2,2,2,2,2,2,2
7.8583,1,1,1,2,1,1,0,0,2,2,200000,1200,3,202210,1.0188,2,2,2,2,2,2,2,2,2,2,2
7.8583,2,1,1,2,1,1,0,0,2,2,150000,1300,1,202210,1.0188,1,1,1,1,1,1,1,2,1,1,2
7.8583,1,1,1,2,1,1,0,0,2,2,140000,1200,3,202210,1.0188,1,1,1,1,1,1,1,2,1,1,2
7.8583,2,1,1,2,1,1,0,0,2,2,160000,1700,3,202210,1.0188,2,1,1,1,1,2,1,2,2,1,2
7.8583,2,1,1,2,3,1,0,0,2,2,180000,1900,3,202210,1.0188,2,2,2,2,2,2,2,2,2,2,2
7.8583,2,1,1,2,3,1,0,0,1,2,190000,1900,3,202210,1.0188,2,2,2,2,2,2,2,2,2,2,2
7.8583,2,1,1,2,2,1,0,0,2,2,140000,1700,3,202210,1.0188,2,2,2,2,2,2,2,2,2,2,2
7.8583,2,1,1,2,3,1,0,0,1,2,160000,1900,3,202210,1.0188,2,2,2,2,2,2,2,2,2,2,2
9.7318,2,1,1,2,3,2,0,0,1,2,150000,2000,3,202210,1.0188,2,2,2,2,2,2,2,2,2,2,2
7.8583,2,1,2,2,2,1,0,0,1,2,150000,1700,3,202210,1.0188,2,2,2,2,2,2,2,2,2,2,2
28.3964,2,1,2,2,2,3,0,0,2,2,160000,1700,3,202210,1.0188,1,1,1,1,1,1,1,2,1,1,2
28.3964,2,1,1,2,3,3,0,0,2,2,210000,1800,1,202210,1.0188,2,2,2,2,2,2,2,2,2,2,2
28.3964,2,1,2,2,1,3,0,0,2,2,87000,1600,3,202210,1.0188,2,2,2,2,2,2,2,2,2,2,2
9.7318,2,1,1,2,3,2,0,0,1,2,170000,1600,3,202210,1.0188,2,2,2,2,2,2,2,2,2,2,2
9.7318,2,1,1,2,1,2,0,0,1,2,150000,1300,3,202210,1.0188,1,1,1,1,1,1,1,2,1,1,2
9.7318,2,1,1,2,2,2,0,0,2,2,130000,1500,1,202210,1.0188,2,2,2,2,2,2,2,2,2,2,2
9.7318,2,1,1,2,1,2,0,0,2,2,180000,2000,3,202210,1.0188,1,1,1,1,1,1,1,2,1,1,2
10.1579,2,2,9,2,9,4,9,9,9,2,200000,1700,3,202210,1.0188,2,2,2,2,2,2,3,3,3,3,3
10.1579,1,2,9,2,9,4,9,9,9,2,130000,1600,3,202210,1.0188,2,2,2,2,2,2,3,3,3,3,3
10.1579,1,2,9,2,9,4,9,9,9,2,160000,1700,3,202210,1.0188,1,1,1,1,1,1,3,3,3,3,3
10.1579,1,2,9,2,9,4,9,9,9,2,190000,1100,3,202210,1.0188,2,2,2,2,2,2,3,3,3,3,3
6.7719,2,2,9,2,9,5,9,9,9,3,260000,2200,3,202210,1.0188,2,2,2,2,2,2,3,3,3,3,3
28.3964,1,2,9,2,9,3,9,9,9,2,160000,1600,3,202210,1.0188,2,1,2,2,2,2,3,3,3,3,3
28.3964,1,2,9,2,9,3,9,9,9,2,160000,2500,3,202210,1.0188,2,2,2,2,2,2,3,3,3,3,3
28.3964,1,2,9,2,9,3,9,9,9,2,150000,1800,3,202210,1.0188,2,2,2,2,2,2,3,3,3,3,3
28.3964,1,2,9,2,9,3,9,9,9,2,160000,1600,3,202210,1.0188,1,1,1,1,1,1,3,3,3,3,3
10.1579,1,2,9,2,9,4,9,9,9,2,170000,1900,3,202210,1.0188,2,1,2,2,2,2,3,3,3,3,3
10.1579,1,2,9,2,9,4,9,9,9,2,300000,1200,3,202210,1.0188,2,2,2,2,2,2,3,3,3,3,3
9.7318,1,2,9,2,9,2,9,9,9,2,170000,2000,3,202210,1.0188,2,2,2,2,2,2,3,3,3,3,3
28.3964,1,2,9,2,9,3,9,9,9,2,150000,1400,1,202210,1.0188,1,1,1,1,1,1,3,3,3,3,3
10.1579,1,2,9,2,9,4,9,9,9,2,160000,1600,3,202210,1.0188,1,1,1,1,1,1,3,3,3,3,3
9.7318,1,2,9,2,9,2,9,9,9,2,130000,1600,3,202210,1.0188,2,2,2,2,2,2,3,3,3,3,3
9.7318,1,2,9,2,9,2,9,9,9,2,180000,2100,3,202210,1.0188,1,1,1,1,1,1,3,3,3,3,3
9.7318,1,2,9,2,9,2,9,9,9,2,120000,1500,3,202210,1.0188,2,2,2,2,2,2,3,3,3,3,3
9.7318,2,2,9,2,9,2,9,9,9,2,130000,1500,3,202210,1.0188,2,2,2,2,2,2,3,3,3,3,3
9.7318,1,2,9,2,9,2,9,9,9,2,100000,1500,3,202210,1.0188,2,2,2,2,2,2,3,3,3,3,3
10.1579,1,2,9,2,9,4,9,9,9,2,140000,1500,3,202210,1.0188,2,2,2,2,2,2,3,3,3,3,3
10.1579,2,2,9,2,9,4,9,9,9,2,140000,1200,3,202210,1.0188,1,1,1,1,1,1,3,3,3,3,3
28.3964,1,2,9,2,9,3,9,9,9,2,150000,2000,3,202210,1.0188,2,2,2,2,2,2,3,3,3,3,3
28.3964,1,2,9,2,9,3,9,9,9,2,180000,2000,3,202210,1.0188,2,2,2,2,2,2,3,3,3,3,3
28.3964,1,2,9,2,9,3,9,9,9,2,130000,2100,3,202210,1.0188,2,2,2,2,2,2,3,3,3,3,3
7.8583,1,2,9,2,9,1,9,9,9,2,120000,1700,3,202210,1.0188,2,2,2,2,2,2,3,3,3,3,3
28.3964,2,2,9,2,9,3,9,9,9,2,110000,2500,3,202210,1.0188,2,2,2,2,1,1,3,3,3,3,3
7.8583,1,2,9,2,9,1,9,9,9,2,160000,1600,3,202210,1.0188,2,1,2,2,2,2,3,3,3,3,3
10.1579,1,2,9,2,9,4,9,9,9,2,130000,1100,1,202210,1.0188,2,2,2,2,2,2,3,3,3,3,3
28.3964,1,2,9,2,9,3,9,9,9,2,150000,1300,3,202210,1.0188,1,1,1,1,1,1,3,3,3,3,3
28.3964,1,2,9,2,9,3,9,9,9,2,130000,1600,3,202210,1.0188,2,2,2,2,2,2,3,3,3,3,3
28.3964,1,2,9,2,9,3,9,9,9,2,110000,1700,3,202210,1.0188,2,2,2,2,2,2,3,3,3,3,3
28.3964,1,2,9,2,9,3,9,9,9,2,160000,1600,3,202210,1.0188,1,1,1,1,1,1,3,3,3,3,3
28.3964,1,2,9,2,9,3,9,9,9,2,190000,2300,3,202210,1.0188,2,1,2,2,2,2,3,3,3,3,3
10.1579,1,2,9,1,9,4,9,9,9,2,9,1300,3,202210,1.0188,2,3,1,1,1,2,3,3,3,3,3
10.1579,1,2,9,2,9,4,9,9,9,2,200000,2200,3,202210,1.0188,1,1,1,1,1,1,3,3,3,3,3
28.3964,1,2,9,2,9,3,9,9,9,2,87000,1100,3,202210,1.0188,2,2,2,2,2,2,3,3,3,3,3
10.1579,1,2,9,2,9,4,9,9,9,2,150000,1300,3,202210,1.0188,2,1,2,2,2,2,3,3,3,3,3
28.3964,1,2,9,2,9,3,9,9,9,2,160000,1500,3,202210,1.0188,1,1,1,1,1,1,3,3,3,3,3
28.3964,1,2,9,2,9,3,9,9,9,2,170000,1800,1,202210,1.0188,1,1,1,1,1,1,3,3,3,3,3
10.1579,1,2,9,2,9,4,9,9,9,2,130000,910,3,202210,1.0188,1,1,1,1,1,1,3,3,3,3,3
10.1579,1,2,9,2,9,4,9,9,9,2,180000,1200,3,202210,1.0188,2,2,2,2,2,2,3,3,3,3,3
10.1579,2,2,9,2,9,4,9,9,9,2,220000,1600,3,202210,1.0188,2,2,2,2,2,2,3,3,3,3,3
28.3964,2,2,9,2,9,3,9,9,9,2,130000,1100,1,202210,1.0188,1,1,1,1,1,1,3,3,3,3,3
28.3964,1,2,9,2,9,3,9,9,9,2,180000,2500,3,202210,1.0188,2,2,2,2,2,2,3,3,3,3,3
10.1579,1,2,9,2,9,4,9,9,9,2,160000,1600,3,202210,1.0188,2,1,2,2,2,2,3,3,3,3,3
28.3964,1,2,9,2,9,3,9,9,9,2,140000,1100,3,202210,1.0188,1,1,1,1,1,1,3,3,3,3,3
28.3964,1,2,9,2,9,3,9,9,9,2,130000,2500,3,202210,1.0188,2,2,2,2,2,2,3,3,3,3,3
9.7318,1,2,9,2,9,2,9,9,9,2,89000,1700,3,202210,1.0188,2,2,2,2,2,2,3,3,3,3,3
28.3964,1,2,9,2,9,3,9,9,9,2,150000,1900,3,202210,1.0188,2,2,2,2,2,2,3,3,3,3,3
28.3964,1,2,9,2,9,3,9,9,9,2,190000,2500,3,202210,1.0188,1,1,1,1,1,1,3,3,3,3,3
10.1579,1,2,9,2,9,4,9,9,9,2,130000,1300,3,202210,1.0188,2,2,2,2,2,2,3,3,3,3,3
10.1579,1,2,9,2,9,4,9,9,9,2,120000,1300,3,202210,1.0188,2,2,2,2,2,2,3,3,3,3,3
7.8583,1,2,9,2,9,1,9,9,9,2,280000,1500,1,202210,1.0188,2,2,2,2,2,2,3,3,3,3,3
28.3964,1,2,9,2,9,3,9,9,9,2,160000,1600,3,202210,1.0188,1,1,1,1,1,1,3,3,3,3,3
10.1579,1,2,9,2,9,4,9,9,9,2,96000,1500,1,202210,1.0188,2,2,2,2,2,2,3,3,3,3,3
10.1579,1,2,9,2,9,4,9,9,9,2,230000,1500,3,202210,1.0188,2,2,2,2,2,2,3,3,3,3,3
10.1579,2,2,9,2,9,4,9,9,9,2,230000,1600,1,202210,1.0188,2,2,2,2,2,2,3,3,3,3,3
10.1579,1,2,9,2,9,4,9,9,9,2,150000,1500,3,202210,1.0188,1,1,1,1,1,1,3,3,3,3,3
10.1579,1,2,9,2,9,4,9,9,9,2,96000,1300,3,202210,1.0188,2,2,2,2,2,2,3,3,3,3,3
9.7318,1,2,9,2,9,2,9,9,9,2,100000,1300,3,202210,1.0188,2,2,2,2,2,2,3,3,3,3,3
28.3964,1,2,9,2,9,3,9,9,9,2,190000,2500,3,202210,1.0188,2,2,2,2,2,2,3,3,3,3,3
28.3964,1,2,9,1,9,3,9,9,9,2,9,2500,3,202210,1.0188,1,3,1,1,1,1,3,3,3,3,3
10.1579,1,2,9,2,9,4,9,9,9,2,160000,1600,3,202210,1.0188,1,1,1,1,1,1,3,3,3,3,3
28.3964,1,2,9,2,9,3,9,9,9,2,140000,2200,3,202210,1.0188,2,2,2,2,2,2,3,3,3,3,3
7.8583,1,2,9,2,9,1,9,9,9,2,160000,1700,3,202210,1.0188,2,2,2,2,2,2,3,3,3,3,3
9.7318,2,2,9,2,9,2,9,9,9,2,200000,1800,3,202210,1.0188,2,2,2,2,2,2,3,3,3,3,3
9.7318,1,2,9,2,9,2,9,9,9,2,120000,1300,3,202210,1.0188,2,2,2,2,2,2,3,3,3,3,3
9.7318,2,2,9,2,9,2,9,9,9,2,150000,1500,3,202210,1.0188,1,1,1,1,1,1,3,3,3,3,3
10.1579,1,2,9,2,9,4,9,9,9,2,180000,1100,3,202210,1.0188,2,2,2,2,2,2,3,3,3,3,3
9.7318,1,2,9,2,9,2,9,9,9,2,120000,1500,3,202210,1.0188,2,2,2,2,2,2,3,3,3,3,3
28.3964,1,2,9,1,9,3,9,9,9,2,9,2500,3,202210,1.0188,2,3,2,2,2,2,3,3,3,3,3
7.8583,1,2,9,2,9,1,9,9,9,2,150000,1700,3,202210,1.0188,2,2,2,2,2,2,3,3,3,3,3
9.7318,1,2,9,2,9,2,9,9,9,2,150000,1300,3,202210,1.0188,2,1,2,2,2,2,3,3,3,3,3
9.7318,1,2,9,2,9,2,9,9,9,2,110000,1100,3,202210,1.0188,2,2,2,2,2,2,3,3,3,3,3
9.7318,1,2,9,2,9,2,9,9,9,2,110000,1600,3,202210,1.0188,2,2,2,2,2,2,3,3,3,3,3
7.8583,1,2,9,2,9,1,9,9,9,2,170000,1900,3,202210,1.0188,1,1,1,1,1,1,3,3,3,3,3
7.8583,1,2,9,2,9,1,9,9,9,2,140000,1500,3,202210,1.0188,2,2,2,2,1,1,3,3,3,3,3
7.8583,1,2,9,2,9,1,9,9,9,2,150000,1500,3,202210,1.0188,2,2,2,2,2,2,3,3,3,3,3
7.8583,1,2,9,2,9,1,9,9,9,2,160000,1700,3,202210,1.0188,1,1,1,1,1,1,3,3,3,3,3
9.7318,1,2,9,2,9,2,9,9,9,2,140000,1500,3,202210,1.0188,2,2,2,2,2,2,3,3,3,3,3
9.7318,1,2,9,2,9,2,9,9,9,2,170000,1600,3,202210,1.0188,2,2,2,2,2,2,3,3,3,3,3
10.1579,1,2,9,2,9,4,9,9,9,2,140000,1300,3,202210,1.0188,1,1,1,1,1,1,3,3,3,3,3
